h1,h2,h3,h4,max_iter,learning_rate_init,s1,s2,s3,m1,m2,m3,m4,m5,m6,m7,m8,m9,y
15,5,0,0,399,0.001256707011356025,1,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8677440660474718
20,5,1,0,112,0.00016131026078448302,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.08677248677248676
15,0,0,0,462,0.0378651483563117,0,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,1.0
10,3,4,1,355,0.00047563079076264113,1,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.7834919383919492
15,2,3,2,1462,0.0005834893793874866,1,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9082321875172787
20,5,2,1,1547,0.020434852388555434,0,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
16,0,0,0,9328,0.00032835968747654126,1,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7860177404295052
15,7,0,0,1076,0.04083239004073812,0,0,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8237626675384111
18,2,1,0,5471,0.002815470647026372,1,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.18876404494382024
17,1,4,0,4380,0.0005296285555965232,1,0,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
10,1,2,3,446,0.0006593279530381743,1,0,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1431491384432561
17,4,4,0,214,0.00012570221273985126,0,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.49975614348931363
13,4,2,2,6598,0.012341157593656789,0,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.49975614348931363
19,1,6,0,2565,0.007509432644404347,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
17,3,4,1,665,0.00028015384587865954,1,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9114382084641021
15,3,3,0,581,0.006760976736978701,1,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.9655075673680324
11,1,2,1,377,0.05822991357200544,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.34275767112509836
18,1,3,0,317,0.0023658190902229844,1,1,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.11764705882352941
24,3,0,0,1452,0.0004674642371425593,1,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.745851370851371
17,1,5,2,7046,0.0013748677111845762,0,0,1,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
21,0,0,0,3154,0.08461941248891665,1,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.68
17,1,4,1,678,0.02441915972213582,0,0,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
13,5,2,0,170,0.03209980094828203,1,0,1,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5617508458620825
14,1,4,0,221,0.0007112132325336127,0,0,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.0
10,4,2,3,127,0.0002584106636847983,0,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.37881473615791034
13,2,3,0,1903,0.00011100629246064827,1,0,1,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
14,3,1,0,179,0.002223965529670671,1,0,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
5,2,5,0,1193,0.00030700425692850575,0,0,1,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.32999999999999996
11,5,7,1,216,0.00029814390193290397,0,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.0
10,3,4,3,322,0.03513722820940488,1,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.7616487117452482
25,3,1,2,1533,0.09370062470226564,1,0,1,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.12794921959914787
17,1,2,0,664,0.00037820790689577043,1,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4733333333333333
16,1,2,0,1918,0.0032616004655329476,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.9297712467807908
15,4,2,0,4075,0.0026706834202208448,0,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.6126099865047233
17,1,0,0,994,0.04568661692963855,1,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.6722065936700083
14,3,1,0,3521,0.0051609905650461165,0,0,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.0
15,3,2,1,333,0.0038705341423014533,1,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7521611721611722
14,2,4,0,120,0.00016571187568427599,1,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.0
26,3,1,2,8430,0.00012969235325773444,0,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.8037314841103914
15,3,1,1,2329,0.005157145482200942,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.03
15,3,2,1,217,0.0108772508299089,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.3038147361579103
15,2,1,1,4545,0.0971468827422063,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.2307108911668827
11,2,1,1,4648,0.09398275009252595,0,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.376624699002408
17,1,2,1,1494,0.03162873147353462,1,0,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7267936920328466
12,3,0,0,798,0.07274249593095698,1,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7204206338854832
12,5,1,3,202,0.000456118126010073,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.8728726929678234
18,4,4,0,325,0.00022127385805598536,0,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
17,3,2,1,2068,0.00014336248550135157,0,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.7889478676327992
14,6,2,3,9480,0.007501714257882042,1,0,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7753968253968255
17,3,1,0,154,0.00024522250282001215,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.1967392491437566
12,1,3,0,199,0.00200610987076415,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.03844393592677346
8,4,2,0,456,0.006946559323105955,0,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7611786631839351
15,3,1,0,148,0.02080817253474414,0,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.04444444444444444
18,3,4,1,2018,0.00035629226053145684,0,1,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.07179487179487179
12,3,1,2,982,0.005158446019470644,0,0,1,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.8805648821745946
21,1,1,0,861,0.00014430963759673506,0,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07962231005709267
11,5,5,0,118,0.00017207111377034575,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.4133641249440648
19,1,2,0,375,0.029376082080715505,1,0,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.22289855072463768
20,3,0,0,3596,0.0070000550849014615,0,0,1,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.570263587059582
16,2,1,0,4619,0.0006619199287780919,1,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2265055932960389
19,1,4,1,4521,0.013570814289187383,0,0,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
10,0,0,0,4681,0.005445011569110988,1,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7264732522154937
14,2,0,0,1779,0.03669092242226855,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
16,1,3,0,219,0.002094025043397004,1,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.27520118857159825
18,1,1,2,4530,0.07354596868980116,0,0,1,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
18,4,1,1,1368,0.0004823394831479499,1,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.6273427920082693
12,2,0,0,2734,0.0006993106671959612,1,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.3833333333333333
18,4,2,3,970,0.0007892739032471721,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.32000000000000006
13,4,2,0,1651,0.00031844618738708887,1,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.9830678274271815
12,1,3,2,806,0.0019162476810178658,0,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2265055932960389
16,5,4,0,7831,0.03936026471016869,0,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,1.0
13,3,1,0,929,0.0007329768681262481,0,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,1.0
18,7,0,0,597,0.011794465489332245,1,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.061712529981070505
15,6,2,0,6045,0.0508910148212083,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.06545454545454546
14,7,2,1,748,0.04780771950866342,1,0,1,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
15,1,2,1,2744,0.06886963731419356,1,0,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
16,4,5,2,203,0.0005472316422425438,1,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.0
13,3,5,0,121,0.000699129858383738,0,0,1,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.8465949506782611
18,2,4,2,1101,0.042936230689748174,0,0,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.8928031698100948
9,4,3,0,2371,0.0001322948512911849,0,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.6273427920082693
12,2,4,0,2010,0.028484661251390583,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.8904231888041412
15,0,0,0,442,0.0011875324277313378,1,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7781746031746033
19,3,2,1,162,0.027802600711000863,1,0,1,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.7333333333333334
15,7,2,0,5385,0.0007963855297002929,1,0,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.33560371517027865
10,3,1,1,1922,0.010884391686271018,0,0,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9196178140069455
14,3,1,1,8383,0.09146344999211793,1,0,1,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.27520118857159825
15,5,3,2,843,0.002589124790082391,0,0,1,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.3540096618357488
18,0,0,0,665,0.010183931491359096,1,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.757683406358836
8,0,0,0,774,0.0026266098176558703,1,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7387234190796423
16,7,3,0,987,0.024185526787620447,0,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7764097312484409
19,0,0,0,362,0.005413547604660468,1,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.4822631197631198
16,4,2,0,1166,0.011256119963860075,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.9218649764315399
23,4,2,1,8712,0.00029191387245419627,0,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.1431491384432561
13,3,2,1,8792,0.0028016407617716234,1,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.0
16,4,3,0,1565,0.0019688989015610664,1,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5133333333333334
15,3,4,0,141,0.002154530760305992,1,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9166345233713655
16,5,3,1,3396,0.0033695112422696873,0,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.9363636363636363
8,1,1,1,2139,0.049297703076138025,0,0,1,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.376624699002408
12,0,0,0,236,0.0012003628044937361,1,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.590406573348622
18,3,2,0,517,0.0014554452155764435,0,0,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
18,3,2,1,1603,0.0025233791103923,1,0,1,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8034937611408199
14,2,1,1,524,0.009346812934598533,1,0,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
17,3,1,2,134,0.003812698621913709,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.08183645183645184
19,2,1,3,210,0.00018658319125131308,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.68382848524025
20,3,2,0,2125,0.002080359917260994,1,0,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
15,1,3,0,384,0.021219572766205976,1,0,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.0
14,2,2,1,672,0.0027693702081851555,1,0,1,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.41410992639062816
23,8,2,1,213,0.00022829767950466776,1,0,1,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
15,5,0,0,897,0.005098138478620785,0,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.6527472527472528
19,4,4,1,105,0.0013724904368986374,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.0
20,1,1,0,9436,0.0004888576022531178,1,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8501518973425102
9,2,0,0,121,0.02363011064196217,0,0,1,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.114709901455115
13,2,2,2,808,0.0004682758712030021,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.37881473615791034
12,1,3,2,3748,0.0008789000576820728,0,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2265055932960389
18,0,0,0,4819,0.0067424458957500285,1,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4555555555555556
15,4,6,2,835,0.0015909677808794522,0,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.5000310381442457
8,2,3,1,1746,0.0002634188271029588,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.40901955924299266
19,3,5,1,1190,0.000879673010592227,0,0,1,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07464008859357696
19,1,1,1,2940,0.00017844823351855857,1,0,1,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.41410992639062816
13,1,2,0,6079,0.00015163417453623585,1,0,1,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
13,1,0,0,211,0.0008177141253479036,0,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
16,10,1,1,2791,0.00012273603015620292,1,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.0
12,1,3,1,6890,0.0004797099670132779,0,0,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
14,3,2,1,264,0.05708167219048191,1,0,1,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.7889478676327992
18,5,1,2,271,0.0028494247893645856,0,0,1,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.1663775869665534
15,1,5,1,5820,0.010047924172257635,1,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.4255876733214524
14,4,2,1,7316,0.016360775719951356,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.9061885106763156
15,3,1,0,904,0.03947782986836891,1,0,1,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.39908481903346865
13,3,1,0,376,0.007707213549979802,1,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
18,0,0,0,5905,0.004489139776379424,1,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7064436304942634
16,0,0,0,1195,0.00022029872849913443,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.7333333333333334
15,3,1,1,255,0.007394465156117777,0,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.37881473615791034
11,3,1,0,561,0.0007245910737101338,0,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.15926829268292683
21,3,3,2,180,0.025953628358775307,1,0,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.9667464114832536
9,1,1,1,157,0.005017751843976773,1,0,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.0
11,1,4,1,1172,0.04511870430529248,1,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.37881473615791034
14,3,0,0,145,0.0025439861137419896,1,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.37881473615791034
11,2,1,1,6463,0.011744135344062209,1,0,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.8679684245230701
12,2,3,1,421,0.04920929293939839,0,0,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
11,2,1,1,4377,0.0023676526641144067,1,0,1,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.39908481903346865
16,2,0,0,2439,0.0008113218857817055,1,0,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5809810878776396
20,2,5,1,123,0.0024068665583520054,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.7795898758036166
