boosting_type,colsample_bytree,learning_rate,metric,n_estimators,num_leaves,random_state,reg_alpha,score
gbdt,0.7,0.1,mae,50,32,2022,0.0,0.09439464437698067
gbdt,0.7,0.1,mae,50,32,2022,0.1,0.09694508992629046
gbdt,0.7,0.1,mae,50,32,2022,1.0,0.10793445216612992
gbdt,0.7,0.1,mae,50,32,2022,10.0,0.1439437191985597
gbdt,0.7,0.1,mae,50,32,2023,0.0,0.09394466282187752
gbdt,0.7,0.1,mae,50,32,2023,0.1,0.0961604954092088
gbdt,0.7,0.1,mae,50,32,2023,1.0,0.1086363651696357
gbdt,0.7,0.1,mae,50,32,2023,10.0,0.14416623687835967
gbdt,0.7,0.1,mae,50,64,2020,0.0,0.09279170704693807
gbdt,0.7,0.1,mae,50,64,2020,0.1,0.09493548136538828
gbdt,0.7,0.1,mae,50,64,2020,1.0,0.10709266845289767
gbdt,0.7,0.1,mae,50,64,2020,10.0,0.14562883541311425
gbdt,0.7,0.1,mae,50,64,2021,0.0,0.09099951830689015
gbdt,0.7,0.1,mae,50,64,2021,0.1,0.09269661142375088
gbdt,0.7,0.1,mae,50,64,2021,1.0,0.1051944205354074
gbdt,0.7,0.1,mae,50,64,2021,10.0,0.14254472572050084
gbdt,0.7,0.1,mae,50,64,2022,0.0,0.09457499951198922
gbdt,0.7,0.1,mae,50,64,2022,0.1,0.09694508992629046
gbdt,0.7,0.1,mae,50,64,2022,1.0,0.10793445216612992
gbdt,0.7,0.1,mae,50,64,2022,10.0,0.1439437191985597
gbdt,0.7,0.1,mae,50,64,2023,0.0,0.09361247389420288
gbdt,0.7,0.1,mae,50,64,2023,0.1,0.0961604954092088
gbdt,0.7,0.1,mae,50,64,2023,1.0,0.1086363651696357
gbdt,0.7,0.1,mae,50,64,2023,10.0,0.14416623687835967
gbdt,0.7,0.1,mae,100,8,2020,0.0,0.10246649378887371
gbdt,0.7,0.1,mae,100,8,2020,0.1,0.10165385235052112
gbdt,0.7,0.1,mae,100,8,2020,1.0,0.10266534502365732
gbdt,0.7,0.1,mae,100,8,2020,10.0,0.13130550132786017
gbdt,0.7,0.1,mae,100,8,2021,0.0,0.10038193504974446
gbdt,0.7,0.1,mae,100,8,2021,0.1,0.09900819154625147
gbdt,0.7,0.1,mae,100,8,2021,1.0,0.10021564556999947
gbdt,0.7,0.1,mae,100,8,2021,10.0,0.13170918009965293
gbdt,0.7,0.1,mae,100,8,2022,0.0,0.10194021846581633
gbdt,0.7,0.1,mae,100,8,2022,0.1,0.10234525653319346
gbdt,0.7,0.1,mae,100,8,2022,1.0,0.1046879369047428
gbdt,0.7,0.1,mae,100,8,2022,10.0,0.1318349443352564
gbdt,0.7,0.1,mae,100,8,2023,0.0,0.10699243699177544
gbdt,0.7,0.1,mae,100,8,2023,0.1,0.10672959832702059
gbdt,0.7,0.1,mae,100,8,2023,1.0,0.10724214083585329
gbdt,0.7,0.1,mae,100,8,2023,10.0,0.13512055706049492
gbdt,0.7,0.1,mae,100,16,2020,0.0,0.08835957438976627
gbdt,0.7,0.1,mae,100,16,2020,0.1,0.08907139219129886
gbdt,0.7,0.1,mae,100,16,2020,1.0,0.09514385599152533
gbdt,0.7,0.1,mae,100,16,2020,10.0,0.13381880210367075
gbdt,0.7,0.1,mae,100,16,2021,0.0,0.08725324192077935
gbdt,0.7,0.1,mae,100,16,2021,0.1,0.08729233908286234
gbdt,0.7,0.1,mae,100,16,2021,1.0,0.09374277576706032
gbdt,0.7,0.1,mae,100,16,2021,10.0,0.13009321090547785
gbdt,0.7,0.1,mae,100,16,2022,0.0,0.08984506623110329
gbdt,0.7,0.1,mae,100,16,2022,0.1,0.09214781773146632
gbdt,0.7,0.1,mae,100,16,2022,1.0,0.09635162097467533
gbdt,0.7,0.1,mae,100,16,2022,10.0,0.13149647774299225
gbdt,0.7,0.1,mae,100,16,2023,0.0,0.09191513185272848
gbdt,0.7,0.1,mae,100,16,2023,0.1,0.09303349547037784
gbdt,0.7,0.1,mae,100,16,2023,1.0,0.09761498414868996
gbdt,0.7,0.1,mae,100,16,2023,10.0,0.13194104460341785
gbdt,0.7,0.1,mae,100,32,2020,0.0,0.08613053534047863
gbdt,0.7,0.1,mae,100,32,2020,0.1,0.0863789273178573
gbdt,0.7,0.1,mae,100,32,2020,1.0,0.09668512980352102
gbdt,0.7,0.1,mae,100,32,2020,10.0,0.13381880210367075
gbdt,0.7,0.1,mae,100,32,2021,0.0,0.08352261346074323
gbdt,0.7,0.1,mae,100,32,2021,0.1,0.08470267595895349
gbdt,0.7,0.1,mae,100,32,2021,1.0,0.0950082965573295
gbdt,0.7,0.1,mae,100,32,2021,10.0,0.13009321090547785
gbdt,0.7,0.1,mae,100,32,2022,0.0,0.08683440589410381
gbdt,0.7,0.1,mae,100,32,2022,0.1,0.0887636318381102
gbdt,0.7,0.1,mae,100,32,2022,1.0,0.09761007975001393
gbdt,0.7,0.1,mae,100,32,2022,10.0,0.13149647774299225
gbdt,0.7,0.1,mae,100,32,2023,0.0,0.08702677176585191
gbdt,0.7,0.1,mae,100,32,2023,0.1,0.08715658127544584
gbdt,0.7,0.1,mae,100,32,2023,1.0,0.09798191304405143
gbdt,0.7,0.1,mae,100,32,2023,10.0,0.13194104460341785
gbdt,0.7,0.1,mae,100,64,2020,0.0,0.08608420264665191
gbdt,0.7,0.1,mae,100,64,2020,0.1,0.08645886443240505
gbdt,0.7,0.1,mae,100,64,2020,1.0,0.09668512980352102
gbdt,0.7,0.1,mae,100,64,2020,10.0,0.13381880210367075
gbdt,0.7,0.1,mae,100,64,2021,0.0,0.08373433248530544
gbdt,0.7,0.1,mae,100,64,2021,0.1,0.08483746679322193
gbdt,0.7,0.1,mae,100,64,2021,1.0,0.0950082965573295
gbdt,0.7,0.1,mae,100,64,2021,10.0,0.13009321090547785
gbdt,0.7,0.1,mae,100,64,2022,0.0,0.0870080166236615
gbdt,0.7,0.1,mae,100,64,2022,0.1,0.08885731496117388
gbdt,0.7,0.1,mae,100,64,2022,1.0,0.09761007975001393
gbdt,0.7,0.1,mae,100,64,2022,10.0,0.13149647774299225
gbdt,0.7,0.1,mae,100,64,2023,0.0,0.0860774669934797
gbdt,0.7,0.1,mae,100,64,2023,0.1,0.0871308421426169
gbdt,0.7,0.1,mae,100,64,2023,1.0,0.09798191304405143
gbdt,0.7,0.1,mae,100,64,2023,10.0,0.13194104460341785
gbdt,0.7,0.1,mae,150,8,2020,0.0,0.09723597541608571
gbdt,0.7,0.1,mae,150,8,2020,0.1,0.0970436141939711
gbdt,0.7,0.1,mae,150,8,2020,1.0,0.09870950558126032
gbdt,0.7,0.1,mae,150,8,2020,10.0,0.13097872382783127
gbdt,0.7,0.1,mae,150,8,2021,0.0,0.09591585785500248
gbdt,0.7,0.1,mae,150,8,2021,0.1,0.0944947982022637
gbdt,0.7,0.1,mae,150,8,2021,1.0,0.09715182359945863
gbdt,0.7,0.1,mae,150,8,2021,10.0,0.13121799604315615
gbdt,0.7,0.1,mae,150,8,2022,0.0,0.09707303028944292
gbdt,0.7,0.1,mae,150,8,2022,0.1,0.0976065599628475
gbdt,0.7,0.1,mae,150,8,2022,1.0,0.10116291583738005
gbdt,0.7,0.1,mae,150,8,2022,10.0,0.1315025944715838
gbdt,0.7,0.1,mae,150,8,2023,0.0,0.10191610796424937
gbdt,0.7,0.1,mae,150,8,2023,0.1,0.10162105948930847
gbdt,0.7,0.1,mae,150,8,2023,1.0,0.10300453745165224
gbdt,0.7,0.1,mae,150,8,2023,10.0,0.13472177990253392
gbdt,0.7,0.1,mae,150,16,2020,0.0,0.08572327779595984
gbdt,0.7,0.1,mae,150,16,2020,0.1,0.08647409078097835
gbdt,0.7,0.1,mae,150,16,2020,1.0,0.09393455290517613
gbdt,0.7,0.1,mae,150,16,2020,10.0,0.13358355917182324
gbdt,0.7,0.1,mae,150,16,2021,0.0,0.08395935458099825
gbdt,0.7,0.1,mae,150,16,2021,0.1,0.08451816938414279
gbdt,0.7,0.1,mae,150,16,2021,1.0,0.09282281078579172
gbdt,0.7,0.1,mae,150,16,2021,10.0,0.12971904531788697
gbdt,0.7,0.1,mae,150,16,2022,0.0,0.08672797554986345
gbdt,0.7,0.1,mae,150,16,2022,0.1,0.08900732615035274
gbdt,0.7,0.1,mae,150,16,2022,1.0,0.09518545394708237
gbdt,0.7,0.1,mae,150,16,2022,10.0,0.1312277905878525
gbdt,0.7,0.1,mae,150,16,2023,0.0,0.08899599355816783
gbdt,0.7,0.1,mae,150,16,2023,0.1,0.09046445632470387
gbdt,0.7,0.1,mae,150,16,2023,1.0,0.09568944657936918
gbdt,0.7,0.1,mae,150,16,2023,10.0,0.13160053615801295
gbdt,0.7,0.1,mae,150,32,2020,0.0,0.08400747126570461
gbdt,0.7,0.1,mae,150,32,2020,0.1,0.08441544595204803
gbdt,0.7,0.1,mae,150,32,2020,1.0,0.09549460646064459
gbdt,0.7,0.1,mae,150,32,2020,10.0,0.13358355917182324
gbdt,0.7,0.1,mae,150,32,2021,0.0,0.0819289174215156
gbdt,0.7,0.1,mae,150,32,2021,0.1,0.08278726476243262
gbdt,0.7,0.1,mae,150,32,2021,1.0,0.09358950666328329
gbdt,0.7,0.1,mae,150,32,2021,10.0,0.12971904531788697
gbdt,0.7,0.1,mae,150,32,2022,0.0,0.08461124253590722
gbdt,0.7,0.1,mae,150,32,2022,0.1,0.0864089171783595
gbdt,0.7,0.1,mae,150,32,2022,1.0,0.09656798126255331
gbdt,0.7,0.1,mae,150,32,2022,10.0,0.1312277905878525
gbdt,0.7,0.1,mae,150,32,2023,0.0,0.0852698250429735
gbdt,0.7,0.1,mae,150,32,2023,0.1,0.08543252165353614
gbdt,0.7,0.1,mae,150,32,2023,1.0,0.09654408058967213
gbdt,0.7,0.1,mae,150,32,2023,10.0,0.13160053615801295
gbdt,0.7,0.1,mae,150,64,2020,0.0,0.08427012988010271
gbdt,0.7,0.1,mae,150,64,2020,0.1,0.08437468227382235
gbdt,0.7,0.1,mae,150,64,2020,1.0,0.09549460646064459
gbdt,0.7,0.1,mae,150,64,2020,10.0,0.13358355917182324
gbdt,0.7,0.1,mae,150,64,2021,0.0,0.08158699770430353
gbdt,0.7,0.1,mae,150,64,2021,0.1,0.0829891140675007
gbdt,0.7,0.1,mae,150,64,2021,1.0,0.09358950666328329
gbdt,0.7,0.1,mae,150,64,2021,10.0,0.12971904531788697
gbdt,0.7,0.1,mae,150,64,2022,0.0,0.08486408425320971
gbdt,0.7,0.1,mae,150,64,2022,0.1,0.08680762345548129
gbdt,0.7,0.1,mae,150,64,2022,1.0,0.09656798126255331
gbdt,0.7,0.1,mae,150,64,2022,10.0,0.1312277905878525
gbdt,0.7,0.1,mae,150,64,2023,0.0,0.08403555662511279
gbdt,0.7,0.1,mae,150,64,2023,0.1,0.08537216122251597
gbdt,0.7,0.1,mae,150,64,2023,1.0,0.09654408058967213
gbdt,0.7,0.1,mae,150,64,2023,10.0,0.13160053615801295
gbdt,0.7,0.1,mae,200,8,2020,0.0,0.09449266427266391
gbdt,0.7,0.1,mae,200,8,2020,0.1,0.09370688098073851
gbdt,0.7,0.1,mae,200,8,2020,1.0,0.09796421492653351
gbdt,0.7,0.1,mae,200,8,2020,10.0,0.1309631608287009
gbdt,0.7,0.1,mae,200,8,2021,0.0,0.09300969039799435
gbdt,0.7,0.1,mae,200,8,2021,0.1,0.09174844171697294
gbdt,0.7,0.1,mae,200,8,2021,1.0,0.09596018660659747
gbdt,0.7,0.1,mae,200,8,2021,10.0,0.13119872090281676
gbdt,0.7,0.1,mae,200,8,2022,0.0,0.09352877542491962
gbdt,0.7,0.1,mae,200,8,2022,0.1,0.09441647344025098
gbdt,0.7,0.1,mae,200,8,2022,1.0,0.0999478890450082
gbdt,0.7,0.1,mae,200,8,2022,10.0,0.13147812009971305
gbdt,0.7,0.1,mae,200,8,2023,0.0,0.09880055496533723
gbdt,0.7,0.1,mae,200,8,2023,0.1,0.09805736235686982
gbdt,0.7,0.1,mae,200,8,2023,1.0,0.10153418831791013
gbdt,0.7,0.1,mae,200,8,2023,10.0,0.1347082263856397
gbdt,0.7,0.1,mae,200,16,2020,0.0,0.08366971275460652
gbdt,0.7,0.1,mae,200,16,2020,0.1,0.08476269402197553
gbdt,0.7,0.1,mae,200,16,2020,1.0,0.09380971543205538
gbdt,0.7,0.1,mae,200,16,2020,10.0,0.13356279076498004
gbdt,0.7,0.1,mae,200,16,2021,0.0,0.08206869681710817
gbdt,0.7,0.1,mae,200,16,2021,0.1,0.08279423094801357
gbdt,0.7,0.1,mae,200,16,2021,1.0,0.09275529672798619
gbdt,0.7,0.1,mae,200,16,2021,10.0,0.1297069672778717
gbdt,0.7,0.1,mae,200,16,2022,0.0,0.0848674339429896
gbdt,0.7,0.1,mae,200,16,2022,0.1,0.08728071175861349
gbdt,0.7,0.1,mae,200,16,2022,1.0,0.09514322944127362
gbdt,0.7,0.1,mae,200,16,2022,10.0,0.13121134629711712
gbdt,0.7,0.1,mae,200,16,2023,0.0,0.0870160135441496
gbdt,0.7,0.1,mae,200,16,2023,0.1,0.08877362485505386
gbdt,0.7,0.1,mae,200,16,2023,1.0,0.09559821251848002
gbdt,0.7,0.1,mae,200,16,2023,10.0,0.13158280374479014
gbdt,0.7,0.1,mae,200,32,2020,0.0,0.0831764939013343
gbdt,0.7,0.1,mae,200,32,2020,0.1,0.08342839245762333
gbdt,0.7,0.1,mae,200,32,2020,1.0,0.09540840834987577
gbdt,0.7,0.1,mae,200,32,2020,10.0,0.13356279076498004
gbdt,0.7,0.1,mae,200,32,2021,0.0,0.08051033608133377
gbdt,0.7,0.1,mae,200,32,2021,0.1,0.08162443607994022
gbdt,0.7,0.1,mae,200,32,2021,1.0,0.09348867672095737
gbdt,0.7,0.1,mae,200,32,2021,10.0,0.1297069672778717
gbdt,0.7,0.1,mae,200,32,2022,0.0,0.08381480445291332
gbdt,0.7,0.1,mae,200,32,2022,0.1,0.0853950552807398
gbdt,0.7,0.1,mae,200,32,2022,1.0,0.09655143650614455
gbdt,0.7,0.1,mae,200,32,2022,10.0,0.13121134629711712
gbdt,0.7,0.1,mae,200,32,2023,0.0,0.08424847602765081
gbdt,0.7,0.1,mae,200,32,2023,0.1,0.08429782109113595
gbdt,0.7,0.1,mae,200,32,2023,1.0,0.09625443487320938
gbdt,0.7,0.1,mae,200,32,2023,10.0,0.13158280374479014
gbdt,0.7,0.1,mae,200,64,2020,0.0,0.0832699744403559
gbdt,0.7,0.1,mae,200,64,2020,0.1,0.08349226800005909
gbdt,0.7,0.1,mae,200,64,2020,1.0,0.09540840834987577
gbdt,0.7,0.1,mae,200,64,2020,10.0,0.13356279076498004
gbdt,0.7,0.1,mae,200,64,2021,0.0,0.08026454100914295
gbdt,0.7,0.1,mae,200,64,2021,0.1,0.08181915681075502
gbdt,0.7,0.1,mae,200,64,2021,1.0,0.09348867672095737
gbdt,0.7,0.1,mae,200,64,2021,10.0,0.1297069672778717
gbdt,0.7,0.1,mae,200,64,2022,0.0,0.08395332009399449
gbdt,0.7,0.1,mae,200,64,2022,0.1,0.0857392195789265
gbdt,0.7,0.1,mae,200,64,2022,1.0,0.09655143650614455
gbdt,0.7,0.1,mae,200,64,2022,10.0,0.13121134629711712
gbdt,0.7,0.1,mae,200,64,2023,0.0,0.08277233448187334
gbdt,0.7,0.1,mae,200,64,2023,0.1,0.08426022255652003
gbdt,0.7,0.1,mae,200,64,2023,1.0,0.09625443487320938
gbdt,0.7,0.1,mae,200,64,2023,10.0,0.13158280374479014
gbdt,0.7,0.1,mse,50,8,2020,0.0,0.11405567396675687
gbdt,0.7,0.1,mse,50,8,2020,0.1,0.11303371291101313
gbdt,0.7,0.1,mse,50,8,2020,1.0,0.11604472014465814
gbdt,0.7,0.1,mse,50,8,2020,10.0,0.1433028527840351
gbdt,0.7,0.1,mse,50,8,2021,0.0,0.1132983365932025
gbdt,0.7,0.1,mse,50,8,2021,0.1,0.11218027216682455
gbdt,0.7,0.1,mse,50,8,2021,1.0,0.11399356616441383
gbdt,0.7,0.1,mse,50,8,2021,10.0,0.14398200237741557
gbdt,0.7,0.1,mse,50,8,2022,0.0,0.114982118494522
gbdt,0.7,0.1,mse,50,8,2022,0.1,0.11524821169787888
gbdt,0.7,0.1,mse,50,8,2022,1.0,0.11815995873070606
gbdt,0.7,0.1,mse,50,8,2022,10.0,0.14431294314696405
gbdt,0.7,0.1,mse,50,8,2023,0.0,0.11980582684187495
gbdt,0.7,0.1,mse,50,8,2023,0.1,0.1187418699576956
gbdt,0.7,0.1,mse,50,8,2023,1.0,0.12043561659948174
gbdt,0.7,0.1,mse,50,8,2023,10.0,0.14754387586615803
gbdt,0.7,0.1,mse,50,16,2020,0.0,0.09689830746418164
gbdt,0.7,0.1,mse,50,16,2020,0.1,0.09808659506200047
gbdt,0.7,0.1,mse,50,16,2020,1.0,0.10543477872259455
gbdt,0.7,0.1,mse,50,16,2020,10.0,0.14562883541311425
gbdt,0.7,0.1,mse,50,16,2021,0.0,0.09634552468037064
gbdt,0.7,0.1,mse,50,16,2021,0.1,0.09543320497458027
gbdt,0.7,0.1,mse,50,16,2021,1.0,0.10397607880659605
gbdt,0.7,0.1,mse,50,16,2021,10.0,0.14254472572050084
gbdt,0.7,0.1,mse,50,16,2022,0.0,0.09957798383520204
gbdt,0.7,0.1,mse,50,16,2022,0.1,0.10120059725365557
gbdt,0.7,0.1,mse,50,16,2022,1.0,0.10625629426910103
gbdt,0.7,0.1,mse,50,16,2022,10.0,0.1439437191985597
gbdt,0.7,0.1,mse,50,16,2023,0.0,0.10091014901462733
gbdt,0.7,0.1,mse,50,16,2023,0.1,0.10213834511524975
gbdt,0.7,0.1,mse,50,16,2023,1.0,0.10789568375508837
gbdt,0.7,0.1,mse,50,16,2023,10.0,0.14416623687835967
gbdt,0.7,0.1,mse,50,32,2020,0.0,0.09289898306102733
gbdt,0.7,0.1,mse,50,32,2020,0.1,0.09493548136538828
gbdt,0.7,0.1,mse,50,32,2020,1.0,0.10709266845289767
gbdt,0.7,0.1,mse,50,32,2020,10.0,0.14562883541311425
gbdt,0.7,0.1,mse,50,32,2021,0.0,0.09077769082690995
gbdt,0.7,0.1,mse,50,32,2021,0.1,0.09269661142375088
gbdt,0.7,0.1,mse,50,32,2021,1.0,0.1051944205354074
gbdt,0.7,0.1,mse,50,32,2021,10.0,0.14254472572050084
gbdt,0.7,0.1,mse,50,32,2022,0.0,0.09439464437698067
gbdt,0.7,0.1,mse,50,32,2022,0.1,0.09694508992629046
gbdt,0.7,0.1,mse,50,32,2022,1.0,0.10793445216612992
gbdt,0.7,0.1,mse,50,32,2022,10.0,0.1439437191985597
gbdt,0.7,0.1,mse,50,32,2023,0.0,0.09394466282187752
gbdt,0.7,0.1,mse,50,32,2023,0.1,0.0961604954092088
gbdt,0.7,0.1,mse,50,32,2023,1.0,0.1086363651696357
gbdt,0.7,0.1,mse,50,32,2023,10.0,0.14416623687835967
gbdt,0.7,0.1,mse,50,64,2020,0.0,0.09279170704693807
gbdt,0.7,0.1,mse,50,64,2020,0.1,0.09493548136538828
gbdt,0.7,0.1,mse,50,64,2020,1.0,0.10709266845289767
gbdt,0.7,0.1,mse,50,64,2020,10.0,0.14562883541311425
gbdt,0.7,0.1,mse,50,64,2021,0.0,0.09099951830689015
gbdt,0.7,0.1,mse,50,64,2021,0.1,0.09269661142375088
gbdt,0.7,0.1,mse,50,64,2021,1.0,0.1051944205354074
gbdt,0.7,0.1,mse,50,64,2021,10.0,0.14254472572050084
gbdt,0.7,0.1,mse,50,64,2022,0.0,0.09457499951198922
gbdt,0.7,0.1,mse,50,64,2022,0.1,0.09694508992629046
gbdt,0.7,0.1,mse,50,64,2022,1.0,0.10793445216612992
gbdt,0.7,0.1,mse,50,64,2022,10.0,0.1439437191985597
gbdt,0.7,0.1,mse,50,64,2023,0.0,0.09361247389420288
gbdt,0.7,0.1,mse,50,64,2023,0.1,0.0961604954092088
gbdt,0.7,0.1,mse,50,64,2023,1.0,0.1086363651696357
gbdt,0.7,0.1,mse,50,64,2023,10.0,0.14416623687835967
gbdt,0.7,0.1,mse,100,8,2020,0.0,0.10246649378887371
gbdt,0.7,0.1,mse,100,8,2020,0.1,0.10165385235052112
gbdt,0.7,0.1,mse,100,8,2020,1.0,0.10266534502365732
gbdt,0.7,0.1,mse,100,8,2020,10.0,0.13130550132786017
gbdt,0.7,0.1,mse,100,8,2021,0.0,0.10038193504974446
gbdt,0.7,0.1,mse,100,8,2021,0.1,0.09900819154625147
gbdt,0.7,0.1,mse,100,8,2021,1.0,0.10021564556999947
gbdt,0.7,0.1,mse,100,8,2021,10.0,0.13170918009965293
gbdt,0.7,0.1,mse,100,8,2022,0.0,0.10194021846581633
gbdt,0.7,0.1,mse,100,8,2022,0.1,0.10234525653319346
gbdt,0.7,0.1,mse,100,8,2022,1.0,0.1046879369047428
gbdt,0.7,0.1,mse,100,8,2022,10.0,0.1318349443352564
gbdt,0.7,0.1,mse,100,8,2023,0.0,0.10699243699177544
gbdt,0.7,0.1,mse,100,8,2023,0.1,0.10672959832702059
gbdt,0.7,0.1,mse,100,8,2023,1.0,0.10724214083585329
gbdt,0.7,0.1,mse,100,8,2023,10.0,0.13512055706049492
gbdt,0.7,0.1,mse,100,16,2020,0.0,0.08835957438976627
gbdt,0.7,0.1,mse,100,16,2020,0.1,0.08907139219129886
gbdt,0.7,0.1,mse,100,16,2020,1.0,0.09514385599152533
gbdt,0.7,0.1,mse,100,16,2020,10.0,0.13381880210367075
gbdt,0.7,0.1,mse,100,16,2021,0.0,0.08725324192077935
gbdt,0.7,0.1,mse,100,16,2021,0.1,0.08729233908286234
gbdt,0.7,0.1,mse,100,16,2021,1.0,0.09374277576706032
gbdt,0.7,0.1,mse,100,16,2021,10.0,0.13009321090547785
gbdt,0.7,0.1,mse,100,16,2022,0.0,0.08984506623110329
gbdt,0.7,0.1,mse,100,16,2022,0.1,0.09214781773146632
gbdt,0.7,0.1,mse,100,16,2022,1.0,0.09635162097467533
gbdt,0.7,0.1,mse,100,16,2022,10.0,0.13149647774299225
gbdt,0.7,0.1,mse,100,16,2023,0.0,0.09191513185272848
gbdt,0.7,0.1,mse,100,16,2023,0.1,0.09303349547037784
gbdt,0.7,0.1,mse,100,16,2023,1.0,0.09761498414868996
gbdt,0.7,0.1,mse,100,16,2023,10.0,0.13194104460341785
gbdt,0.7,0.1,mse,100,32,2020,0.0,0.08613053534047863
gbdt,0.7,0.1,mse,100,32,2020,0.1,0.0863789273178573
gbdt,0.7,0.1,mse,100,32,2020,1.0,0.09668512980352102
gbdt,0.7,0.1,mse,100,32,2020,10.0,0.13381880210367075
gbdt,0.7,0.1,mse,100,32,2021,0.0,0.08352261346074323
gbdt,0.7,0.1,mse,100,32,2021,0.1,0.08470267595895349
gbdt,0.7,0.1,mse,100,32,2021,1.0,0.0950082965573295
gbdt,0.7,0.1,mse,100,32,2021,10.0,0.13009321090547785
gbdt,0.7,0.1,mse,100,32,2022,0.0,0.08683440589410381
gbdt,0.7,0.1,mse,100,32,2022,0.1,0.0887636318381102
gbdt,0.7,0.1,mse,100,32,2022,1.0,0.09761007975001393
gbdt,0.7,0.1,mse,100,32,2022,10.0,0.13149647774299225
gbdt,0.7,0.1,mse,100,32,2023,0.0,0.08702677176585191
gbdt,0.7,0.1,mse,100,32,2023,0.1,0.08715658127544584
gbdt,0.7,0.1,mse,100,32,2023,1.0,0.09798191304405143
gbdt,0.7,0.1,mse,100,32,2023,10.0,0.13194104460341785
gbdt,0.7,0.1,mse,100,64,2020,0.0,0.08608420264665191
gbdt,0.7,0.1,mse,100,64,2020,0.1,0.08645886443240505
gbdt,0.7,0.1,mse,100,64,2020,1.0,0.09668512980352102
gbdt,0.7,0.1,mse,100,64,2020,10.0,0.13381880210367075
gbdt,0.7,0.1,mse,100,64,2021,0.0,0.08373433248530544
gbdt,0.7,0.1,mse,100,64,2021,0.1,0.08483746679322193
gbdt,0.7,0.1,mse,100,64,2021,1.0,0.0950082965573295
gbdt,0.7,0.1,mse,100,64,2021,10.0,0.13009321090547785
gbdt,0.7,0.1,mse,100,64,2022,0.0,0.0870080166236615
gbdt,0.7,0.1,mse,100,64,2022,0.1,0.08885731496117388
gbdt,0.7,0.1,mse,100,64,2022,1.0,0.09761007975001393
gbdt,0.7,0.1,mse,100,64,2022,10.0,0.13149647774299225
gbdt,0.7,0.1,mse,100,64,2023,0.0,0.0860774669934797
gbdt,0.7,0.1,mse,100,64,2023,0.1,0.0871308421426169
gbdt,0.7,0.1,mse,100,64,2023,1.0,0.09798191304405143
gbdt,0.7,0.1,mse,100,64,2023,10.0,0.13194104460341785
gbdt,0.7,0.1,mse,150,8,2020,0.0,0.09723597541608571
gbdt,0.7,0.1,mse,150,8,2020,0.1,0.0970436141939711
gbdt,0.7,0.1,mse,150,8,2020,1.0,0.09870950558126032
gbdt,0.7,0.1,mse,150,8,2020,10.0,0.13097872382783127
gbdt,0.7,0.1,mse,150,8,2021,0.0,0.09591585785500248
gbdt,0.7,0.1,mse,150,8,2021,0.1,0.0944947982022637
gbdt,0.7,0.1,mse,150,8,2021,1.0,0.09715182359945863
gbdt,0.7,0.1,mse,150,8,2021,10.0,0.13121799604315615
gbdt,0.7,0.1,mse,150,8,2022,0.0,0.09707303028944292
gbdt,0.7,0.1,mse,150,8,2022,0.1,0.0976065599628475
gbdt,0.7,0.1,mse,150,8,2022,1.0,0.10116291583738005
gbdt,0.7,0.1,mse,150,8,2022,10.0,0.1315025944715838
gbdt,0.7,0.1,mse,150,8,2023,0.0,0.10191610796424937
gbdt,0.7,0.1,mse,150,8,2023,0.1,0.10162105948930847
gbdt,0.7,0.1,mse,150,8,2023,1.0,0.10300453745165224
gbdt,0.7,0.1,mse,150,8,2023,10.0,0.13472177990253392
gbdt,0.7,0.1,mse,150,16,2020,0.0,0.08572327779595984
gbdt,0.7,0.1,mse,150,16,2020,0.1,0.08647409078097835
gbdt,0.7,0.1,mse,150,16,2020,1.0,0.09393455290517613
gbdt,0.7,0.1,mse,150,16,2020,10.0,0.13358355917182324
gbdt,0.7,0.1,mse,150,16,2021,0.0,0.08395935458099825
gbdt,0.7,0.1,mse,150,16,2021,0.1,0.08451816938414279
gbdt,0.7,0.1,mse,150,16,2021,1.0,0.09282281078579172
gbdt,0.7,0.1,mse,150,16,2021,10.0,0.12971904531788697
gbdt,0.7,0.1,mse,150,16,2022,0.0,0.08672797554986345
gbdt,0.7,0.1,mse,150,16,2022,0.1,0.08900732615035274
gbdt,0.7,0.1,mse,150,16,2022,1.0,0.09518545394708237
gbdt,0.7,0.1,mse,150,16,2022,10.0,0.1312277905878525
gbdt,0.7,0.1,mse,150,16,2023,0.0,0.08899599355816783
gbdt,0.7,0.1,mse,150,16,2023,0.1,0.09046445632470387
gbdt,0.7,0.1,mse,150,16,2023,1.0,0.09568944657936918
gbdt,0.7,0.1,mse,150,16,2023,10.0,0.13160053615801295
gbdt,0.7,0.1,mse,150,32,2020,0.0,0.08400747126570461
gbdt,0.7,0.1,mse,150,32,2020,0.1,0.08441544595204803
gbdt,0.7,0.1,mse,150,32,2020,1.0,0.09549460646064459
gbdt,0.7,0.1,mse,150,32,2020,10.0,0.13358355917182324
gbdt,0.7,0.1,mse,150,32,2021,0.0,0.0819289174215156
gbdt,0.7,0.1,mse,150,32,2021,0.1,0.08278726476243262
gbdt,0.7,0.1,mse,150,32,2021,1.0,0.09358950666328329
gbdt,0.7,0.1,mse,150,32,2021,10.0,0.12971904531788697
gbdt,0.7,0.1,mse,150,32,2022,0.0,0.08461124253590722
gbdt,0.7,0.1,mse,150,32,2022,0.1,0.0864089171783595
gbdt,0.7,0.1,mse,150,32,2022,1.0,0.09656798126255331
